record_id,item_id,dataset,source_row,group_id,scheme,mapping,label,split,statement_sha256
be4c30dbf02a54fb2fd3,cd0abc4e90143b7d0f3c651d,neg_cities,487,Mississauga,transfer,reversed,1,dev,b018f076c184473e3b4450617b3e60b6371353fd8007fbe0492e60b0d51f0c0c
72f0c7a59dd1e7af0604,19946a032508ed0e41736f5b,neg_cities,488,Yerevan,transfer,standard,0,dev,4169952d7005b00e69b3d9839d69ebb461a67c685da7dffa6c74196d7414ba73
a44dc2b202e04765e33c,895252eb2d6247c1d6ee4566,neg_cities,489,Yerevan,transfer,standard,1,dev,ccdfc32e64fbdf2042df385f9280c392adc19fe925d68cf5cf8bb79175992c39
6d86d8adca9d090ee378,8d716a892b04bafbde5dcb5e,neg_cities,490,Albuquerque,transfer,standard,0,dev,30a2b278643291a2c813f2eb47e647d25b2576c9a8220c10454a23d7a3416363
de782347ceebca1ef958,1b28874feaf5eb3bd4a844ac,neg_cities,491,Albuquerque,transfer,standard,1,dev,9659d57e9ca12b284d256aeac6eefca7de61ead3be592944e519b9b88fbcaadf
867103809fa563aae847,9c09bf34b65da77e1f61cae1,neg_cities,492,New South Memphis,transfer,standard,0,test,4c7516b766ba74b53c00d04dfd5158fc8e5e3b6f020f62bcc39fd94052e2708c
2b90c858e95290825481,5493bd620ea4066255c874b9,neg_cities,493,New South Memphis,transfer,standard,1,test,425d53c843041153a0f432f4ee39f88858e499aed3d090816822326ef4467ece
928f65fdbe9427b90df2,a3333a25821c614c35529c40,neg_cities,494,Calgary,transfer,reversed,0,train,bafef977bd51730bdd7740be22ed9166d03620f432c87cdbdf6819ba12e8467b
b7514f4dd2fa5a6bfe68,8b4eb59981d7bcde1fad7960,neg_cities,495,Calgary,transfer,standard,1,train,b9cfd6e3f0bd05f57cbb202d81c863f398cb798fef4593dd7d2abb25864af447
9e7c96875a915e288a30,471028d6b2b6028874d5d8e2,neg_cities,496,Kisangani,transfer,standard,0,train,bd9fa8e084ffab0f288cfe0091fd306e63c21997901d6569da07a3c1859f0e6b
1cc12d6cbf24180ccb9f,df7b700c8dadb5753c5719f2,neg_cities,497,Kisangani,transfer,standard,1,train,a10e5bf3bbdd879fcfc472cd171a3efb69af403aa66cb637cde63eaf3e6db408
00baf7553f5f4fdf5e30,e603c63b0e59e7ccfe19d157,neg_cities,498,Bobo-Dioulasso,transfer,standard,0,train,397f2857666e9195e22effd976d100c94569cdf1340808ca5cdfb3bb9a509784
61b8d6116a6df6ef9d66,a47d424da7caefb3a356e7bb,neg_cities,499,Bobo-Dioulasso,transfer,reversed,1,train,b2414f8b62b9a26b8fe695b057f0f98c21284f7e82ba3c7c87f12d557fb04c99
a64e1bb6b23bdde4fa67,a0cfbfae582e9f6ae5e55d24,neg_cities,500,Sao Jose dos Campos,transfer,standard,0,dev,e03580496e5d15a84bf7fae739d81380f08e817ba2dba5ac787e39bbdf0edb31
ae638d4b1102b853748c,699a3e2db676168b8dc9f525,neg_cities,501,Sao Jose dos Campos,transfer,reversed,1,dev,5ce759bf7fecb4c8cbbe9d90b92c6b92072ebc66f5dd79e78c9e513c27019335
f6d46aeb1067e1fbab70,df10d1c3649cd30f8e22ffed,neg_cities,502,Florianopolis,transfer,reversed,0,dev,194f6c43195c9e82b1e7050b05626ef012e1b0cc9ff26d9bb01976ee0b7310a5
0ee6143942170161c208,25e494434131f83d82286e3e,neg_cities,503,Florianopolis,transfer,reversed,1,dev,731439ec544908d0903a396b1486efa22edbe57e1da0541fc748d341988778f8
9ef8367be73296849f7c,e6f6c60ae19ae6e670e97259,neg_cities,504,Cuiaba,transfer,standard,0,test,bb2a4f004dc120b42e65feffd933876148c684b28d3ca41c9eeb127d0c6e7e54
553c9300494022b97244,8cb8bcbd9c9fc75a19f1f8c4,neg_cities,505,Cuiaba,transfer,standard,1,test,07cf00d792bd9ee66aa3f44d118ed7ad04218976c8ac8784eb3ce3652a5e2226
eac45d300763cfa9b8e9,a31216dad71eb66e9f899bb1,neg_cities,506,Chattogram,transfer,standard,0,dev,1f0421c98b3ab0c46eac8d8f022e0d48daf3aaf5629c6bdc7d4d709df1158441
16ae412906b0dc7025cb,8c0d862e429228ac4729c930,neg_cities,507,Chattogram,transfer,standard,1,dev,dce31f1b59d46bd47307efaba3cc02b23e6e05fb79103bc73c1b24ea273e643d
d5550a01dae0d95fb2c8,e2d573621287952ee9c6342d,neg_cities,508,Nanjing,transfer,standard,0,dev,4cfd3705a82322f1d8ced5be3522e08521af3097ad6ce797c7a6855f5a19ae15
d6a9d770cddd06de4a9f,aab7c8b258b90658d3e2e18b,neg_cities,509,Nanjing,transfer,reversed,1,dev,2d5ecb109dd2ab6f7632ece67e6dbc46d96cab9f3cbaa142130952c3f1b7335a
fc7c220466d9d6b77dc8,f083c4dab2a2eae040247752,neg_cities,510,Kaifeng,transfer,reversed,0,dev,e7b1967b238e994dfb53a11253b6f5d70fc42fc4109b8651f853931387e08528
05101e70e9788e64d530,d3f7efbb9e0ce1b9fcc41836,neg_cities,511,Kaifeng,transfer,reversed,1,dev,ad1d9f8a22e1403d2efd0767b894a6bd56cef8694a9b70d178e8c7dd0e4cdc04
d38e15577d5a02ccd8a8,f523d6838515c2803a94df8c,neg_cities,512,Heze,transfer,reversed,0,train,0374b124ff8813ee6dab621cc3d72e803b402a8369e1abaaefa46aa1b1fe11cd
5ba2059c71ac6431dce2,94d56f03378ecf6b60045ffb,neg_cities,513,Heze,transfer,standard,1,train,f3d68842b8f2ecd86e19434be7da99187cf213c578ba3137dc4a109d3458e4ff
12ef7e461f7d4c49a0d1,4c0cf9555f02852ea266716f,neg_cities,514,Sendai,transfer,reversed,0,test,2638804227ee146395e14260eacd74521290c9de41306f53082963c5694bc8df
2104ed3f9da32074c8d6,13c1961fa68c2f2df14ab73f,neg_cities,515,Sendai,transfer,standard,1,test,d641297f0a84c0c0d540af03356d6fbb6e3999d1b6f4ac43de61779ad37e2fd9
bb7aa078e0e32112098d,2025b228c995187b366cc767,neg_cities,516,Jeonju,transfer,standard,0,dev,d1f734b0ce7fba2377cf7ffa5bb1bd685370e4363cf4d039aa70295024bcd121
9f5ed345d899394b5e0c,8840611b621a99ec09d28711,neg_cities,517,Jeonju,transfer,standard,1,dev,5593d2837b53d4a5266a205cdadaa9b684d95aed3dd83a5d3cd3f52c62d0b6e2
65add5fd3449644ecd83,8c82d2c1e96aeb1ad6d11d2e,neg_cities,518,Almaty,transfer,standard,0,dev,2a73daa3d258b25ac41ef1b007d69536b1345fe941fb2e97cb9541b5f95853d2
2f6a352d019aacee1582,e205e03698aa5abeca9b2302,neg_cities,519,Almaty,transfer,reversed,1,dev,a74db02189dcbdfd875a47425a2b2f2d0da32522765ad85a428a748dbec4f5a9
56a451fb1f45d19e9d4c,91ea7ed0d925b0d55cecc681,neg_cities,520,Pimpri,transfer,standard,0,train,77dbc0bea90d2da9bbaed57d79d138f8cddae3ae060c840e1a23d183056689e9
07a59358849706997c6a,b39645d8f5f6c033c25008f3,neg_cities,521,Pimpri,transfer,reversed,1,train,7753fe8a9115b543a1dcef23e5f7c24f27c727734846a7b5823278763e067690
7c834ed3d89719a206c2,46d7cd3033005898f8ae1dbf,neg_cities,522,Navi Mumbai,transfer,reversed,0,dev,85d59ef4b06f9b55dc96196846f5d295e30b0775401ccecb1b4ca7d48533acb6
b6dc3a2fbde0d8a7d46c,0cfd198f81404608659bc060,neg_cities,523,Navi Mumbai,transfer,standard,1,dev,71aec1f8142e15317a8e04b87eb67d631f94fa28aa0f139b149b0fc086451e2a
a03e8357955f04da0098,162cb1ab1ae7554e7c7d0739,neg_cities,524,Novosibirsk,transfer,standard,0,train,0768380d2b827fd155a639ca4e6dc9496fe9a20ef71f30868feb0a5d83ae004a
1cb7bf2b1258acba4b72,7e5d316e1164cade81dac1f4,neg_cities,525,Novosibirsk,transfer,reversed,1,train,dd76e7cabe9bda6dc1fab8d72f8901dbc7f007cd81919ef0d54effc80efcf823
adc9214d583abf0d2bde,159fe6a70b134ea0bdecc179,neg_cities,526,Goeteborg,transfer,standard,0,dev,3481f43fe97cbcad31348c185b791b8209bb4353c6ece48b1943bf06d0b31fc6
88abaf7fd7857e08e85f,76475d23f79cab32e1cd7127,neg_cities,527,Goeteborg,transfer,standard,1,dev,2ebaf68b48d5e2d702b7d40a8a86f803d590078c0e3d489c07ab4085298e9c6c
00dc61d223ea5cf01451,4f6eb835ab606cd160451d6a,neg_cities,528,Bursa,transfer,reversed,0,train,62e2811f34e996436a01bd00e02b60c11ae95f4e05aa4ca9c571525ea79297b0
9074442858fbc849cbf3,590c7451ddb9964487c5e597,neg_cities,529,Bursa,transfer,reversed,1,train,97ce15ecb7f80fb1bef86b1a9a02371192995b0cdf8bea15fcdb141b9673d574
5d414ba327cb5cd364d6,a7de664d1bd646ad2172cf05,neg_cities,530,Dar es Salaam,transfer,standard,0,train,85699e6723fb824e466355992feba38bbaeacb6d9d6829fd26750b0d875f2869
06be5b096f0d2ec0b940,95f18cefa7f4e56ae059418a,neg_cities,531,Dar es Salaam,transfer,reversed,1,train,32a0d5f4142d84579b0239aeb0de1aa79a1b52cab76e3c63abd3ced9719a4b6c
2a2ed093936bdbbeafd6,634291707476b77f82c77b16,neg_cities,532,Mbuji-Mayi,transfer,standard,0,train,25eee80633b32422bf2e5ff02350ed8085f448b266f1ea88faa36127c80bd922
a49b2407adbfb0416722,bd4069f92a5d9ed8da585f24,neg_cities,533,Mbuji-Mayi,transfer,reversed,1,train,066376c409afe65f3a14aafbd42a21c175e101b1f31c01aed2e1ebc6f9ef59c1
f4c0eca802c04c4d17dc,91939310a04e950d284c6212,neg_cities,534,Goiania,transfer,reversed,0,train,ba3330197bb2b6d0e2d2b92957047dc5ed99fceb9819d59b554f3959667abc13
0e56eba9a42bc697da3c,589579613b4fd6e6b787f86f,neg_cities,535,Goiania,transfer,reversed,1,train,cdd07970f7709bf5d9bb89b324751183f465734e0a68b291207e73550a6d2bca
c4c8070b4b542a327b5f,04a04441797385ead15cb0cf,neg_cities,536,Yaroslavl,transfer,standard,0,dev,ac867139cbde520416a233ab1dcc76f6d73dd79ddea3036501a995d757b910a4
d0b396202bd91225e2fe,236fa69de990b185d1424d3a,neg_cities,537,Yaroslavl,transfer,reversed,1,dev,0c6a993ea1665628c9c1075d3d0605f2fbe19029ea9bfe30f203d084eca3e7a4
f8bedf8efb0bd00779d7,dd5444fa1e4bf28900886d25,neg_cities,538,Kigali,transfer,reversed,0,train,48ee6c21eabf7c947d1ee96069a1308d1e06d03517a48fcf189018dfd2532609
c4d3c2fa0e67b2719f98,c75d9ed4727a06d477970c95,neg_cities,539,Kigali,transfer,reversed,1,train,fc491a48fd84dd375cf3bd6f5d73bee1412d22029eb17cc20b7f48bad9fb3202
fadf3bd7eceb02acfaaa,df8c5841975acec6d3a544e4,neg_cities,540,Diyarbakir,transfer,reversed,0,dev,435b11de0ca1769c4152fcb45a106b1abccfb97878d6a5c0c958d07d4512d5c9
317efdda18dd08447b60,e772de821c89b43080f4dc87,neg_cities,541,Diyarbakir,transfer,standard,1,dev,32de3edd6a3795f54e1b075e3babc854dae582131043060b25fb07283bb0c52a
8be52951198430f9f329,be39125afcbb658e36706093,neg_cities,542,Tyumen,transfer,standard,0,train,774476e9b0d8c2324fae74fc0aec7b63adb1af830f37c0bd078686d0c50b5fcb
3d291b2d1e960b04cfd3,62cecb0eb2a9d38f02248c61,neg_cities,543,Tyumen,transfer,standard,1,train,a6d5f620b6934ed54972c81fc88201942b961780f79dd17dd6c027f74757a579
665d793e90dd186385a4,e0a9c30a20c2ec0a700891c6,neg_cities,544,Orenburg,transfer,standard,0,dev,a879ae84869ab0fdfcfa8e0a8015c967ade6f8dd9851045bab2515c17cf137b6
3b0bdcc38c6cf06898be,2ac4add2f1944fbae2b4d6d2,neg_cities,545,Orenburg,transfer,standard,1,dev,3d3a3caa981db2e780f67f72455d7fc9723f20145f714f21b7c3925e5b09a6b7
77cc87c5c9e29f595f32,cd8bda558d0ac813ea2ce78d,neg_cities,546,Osaka,transfer,standard,0,test,d213acc3b17a96282c2dfe12fcd2127745565c4cbe228ff08a546a14e0c20fb0
7048687cc35fb915cb2e,a942db99a337e9cf94b8f37a,neg_cities,547,Osaka,transfer,reversed,1,test,48cc3f440f7083f517ca608381e02a6601a9b3d3f1a9e0b9dab2fb026fcba27b
811c2846c542ae0ba72a,6bb93c67ed0a523a3a2d626a,neg_cities,548,Sapporo,transfer,standard,0,train,8751caa4f0b802f6299cf4c7793517d4150f9161a51b8b2c6f5393dd5f310948
05f7368f7906cde399a2,5072645b5f252885cdbec81c,neg_cities,549,Sapporo,transfer,standard,1,train,f44758a7e797a366e8eaff29d0c5292e57edf1ef40b5ea7cde58256a808f6336
97c48dfb5f3d791a3b08,8b541a21d6e21f77650cc4d3,neg_cities,550,Kimhae,transfer,standard,0,dev,c03755d34a8489dd9ecc11d5c0059c95dce49465c39baba9c14d773cd6a6b343
c26daf4d9949c56ed4ab,4988cf053ffdee167eed54f4,neg_cities,551,Kimhae,transfer,standard,1,dev,16847b728dab9335c75c6ac4e747f3ba29332a75d0decf1b544a9299bfac8df4
02e6f82973f5593b641b,1f1198db396036687e9d4897,neg_cities,552,Cheonan,transfer,reversed,0,train,b97fa57b670355085f0e95092bb3fb5bd896f7e4f1d88f52c665381f3f96433b
8215ab39e4f80ed64611,e4f744d00f90847ec6813afe,neg_cities,553,Cheonan,transfer,standard,1,train,6d356310e96ddcf9937f86e87daa035994c6d2bc4e9d7076a26fe95c59488f57
c5f3de65a03a871e648e,95007466eb58ce769fc2dd2a,neg_cities,554,San Luis Potosi,transfer,standard,0,dev,cc579df331631eb3902fa077f9fd6c1db25ae7fd84fad3e02163bf86a36bfe43
10c89dc1d64ca6f6614c,7c161f6eeeb110da04e68b7f,neg_cities,555,San Luis Potosi,transfer,reversed,1,dev,17acb36adc828babe6f22ea0f7397095cb6620a29948e5234daf21f24c929a43
3ec1de86775764c08212,479c81a28e11930aca0817d7,neg_cities,556,Culiacan,transfer,standard,0,train,1a6fd78f9b9050d190e615d54ef22538674429ad4fa986447da8c91e52379535
a5b88c3797abf3487911,8b435eca790946205d0e2356,neg_cities,557,Culiacan,transfer,standard,1,train,5bd57e33608f9853aefe8e2a308e37f99be02a4915a26c324315ce41553fbacb
0a130da1980a25e4b183,ae01a29acd768b5882793a58,neg_cities,558,Kaduna,transfer,standard,0,dev,1c28283c7b5fd8d05f51d395058cd369fda86f328a3a9872f6974c7f19419279
6057a6945a9c1ad14a05,e413fba59d730e5b19a408d3,neg_cities,559,Kaduna,transfer,reversed,1,dev,5d75a73c007aa653a51167d5cac81def02cc302cf98407ac569d2a5b00f6c350
df9bff50eefc77151dd0,8ee5f13b6a95116235f69fb3,neg_cities,560,General Santos,transfer,reversed,0,train,7c85978c8b7a5e5d4fe479fd0d3976229e9a495273ff276864481c96b3513164
3a6916f7bdd4c4844c94,588d41dff928866cc7f7fbd3,neg_cities,561,General Santos,transfer,standard,1,train,7e8bf66230ea247f189d8b7d4b4bf65412f41ce591b32289817ea77131aa4553
e697b793ee3fa3e8cc1a,1625716ec392d0d1551da417,neg_cities,562,Ebute Ikorodu,transfer,reversed,0,train,e93ee3447eec142d51b142baaf188dd2b76fc920b1c2f4a7a9adf7e3e3278712
5ee2c72d515e87521e37,f3e2b9790f5ab5229747a003,neg_cities,563,Ebute Ikorodu,transfer,standard,1,train,ecc0a3e4f36a6650bd97fd742411719ab1e85f5c07a0a8a176f285e20ac4568d
566f9940c641a26067a9,406f7e25c68939d641943d7e,neg_cities,564,Benin City,transfer,standard,0,train,00b5ebfcde51e99f3bfcb5187e6da8ecab96a98676c69d56ce70441c0da92b64
c6c388de0dcf87635649,ad23ed70997af1f462c131df,neg_cities,565,Benin City,transfer,reversed,1,train,45fd0432cbceca3e756434812c7cbef33779d5e6aa79ba7314a38dc6c22f58d0
96ddb16c585e1d5bcca1,430cd51ee697f4cb9c87cc79,neg_cities,566,Kanpur,transfer,standard,0,train,a1f112b11c6e77247903b9e1f10488e565856ed2858bbd40e040709fa87cbe7c
511298d8094c6e27effa,37f2ce374c33d2ac2e45c83d,neg_cities,567,Kanpur,transfer,reversed,1,train,8dbe1f7cff8428873d3c38101769bfc2ebe0e7edac256042d012bd6ee1908107
9f07ea156d3d515da476,36b4dbe6af4fe5d4ac754a60,neg_cities,568,Indore,transfer,standard,0,test,8cf37aa8d01d37f6dce15403354b8d89b38c96711dc4941b7c49c4dc1458c039
6490011b1c285e029736,e34d33a87690b7c7e5506f8d,neg_cities,569,Indore,transfer,standard,1,test,1f1e425a42ee8cd1c66d9d6178eee1f63f2c260a2bf8ae1baef28c4eccfb7464
bee7fe7b094f83ec5659,6cf0305ca95930e80df1358c,neg_cities,570,Zunyi,transfer,reversed,0,test,2b6d54dcc00ab91733528e5c695a270466c4ea8b29860c5fb6ed1de01a5b1aac
c73e524c862b59394cd3,0e114a843d1187ab4ab9ed08,neg_cities,571,Zunyi,transfer,reversed,1,test,a8e307b21576b20a9e31a35ee994d61173ef321cb19d4b80cf8490e22ac6205a
4602acce17fcdfd13eb4,c7749d74c3bb1badba9bb53b,neg_cities,572,Zhanjiang,transfer,standard,0,train,e1b5941757cd0a5caf31b2cbd516c5f059a6f4d9c886adbae62122bb32012bff
5e6f6bbc47e81e333098,a1124d959651337143c179c5,neg_cities,573,Zhanjiang,transfer,reversed,1,train,1adf2ceb0fd7a4c68e0b12fa78c21097040943d695ae91c75b320e5e54580654
494d286c67c3da236f23,8a62826d5f81e0c1bf21b8ea,neg_cities,574,Wenzhou,transfer,standard,0,train,790b914c78655f3d9eb22a64fccb172947dc21b738a93fe394648c6e072c80e4
c8fed520f73144cd861e,c3672cf0bd2787f18bc35c4b,neg_cities,575,Wenzhou,transfer,standard,1,train,83a6d889ff6b37a9822db4380d1d3b9b9d608c068d7e680c56aabb9ecb62e9cb
78e70f51898a445aeb57,a5f09ef7bfb623a69e705711,neg_cities,576,Luohe,transfer,reversed,0,dev,3778cfa5422a7c56d63e5b81396913f379aaf46dc86ae16e7f7a91506c2f93d4
000c8550e7fec9f17a58,a0b622ce782b9ada56979589,neg_cities,577,Luohe,transfer,standard,1,dev,39830be7b61cf08c658fb5eb59c51779d2f5f1c5febc01f84dbe6e54579f6c54
da0978e75181338306f2,7841a518cea93602bd28d6d3,neg_cities,578,Kunming,transfer,reversed,0,train,03067d52b38140819e869ad116176732a5e234f246ea6cd82c9385ed0e39ef76
b499dc23cf6ffb67ac9b,32710383f3199a38e36d5bd7,neg_cities,579,Kunming,transfer,standard,1,train,bf6be0a37212ea60be5d91c18dbf9c5a3fb078f7cb98357b62b6a4f8aacb1618
d239182c8afe5df18dbd,448f6bb03ba986fa5bc424cb,neg_cities,580,Cixi,transfer,reversed,0,train,5b66a499e8f62a9604e8441459a75ba1233e2ea990d49d2d4a6c3b1749067ec6
fbdc195cad7b3d1eb3bf,e7f5eaa30be266b4c37487ed,neg_cities,581,Cixi,transfer,standard,1,train,80475dd31e1b76167fb90dcfdb2c9eb3f989b1e485b79db48a6e50b7a8e3d172
6c6d8f6d6bc4c563cbce,1b9123e244cce59dafdd8110,neg_cities,582,Hanzhong,transfer,standard,0,test,b602d04c3a3c602174523dc79695b7d1415dbb0daf87a36e567db7ff52c12ff5
1d15981f4a233e95fbdb,c558c261e49cf8458f30f25c,neg_cities,583,Hanzhong,transfer,standard,1,test,a4a9743beeca209b2f28f4cdfbaa34df93577deaf19e83591fe6dfda38e86107
922c007bf90b95962f7d,5ebe454b5a7e865d9b84dbfb,neg_cities,584,Guangzhou,transfer,reversed,0,dev,86922c896f15b206ef2ffb7d9892edd0bdf12ee581d3d0e1ec70925e3579a03c
bdd2a88241f95b4f2317,c8b314d3a6a86f799bae96db,neg_cities,585,Guangzhou,transfer,reversed,1,dev,debcab499560a6c5c351ba2ed989ff41d0124fd9226644f061609c4d7a202836
276d4d76ab90e9a252bd,75ca8a4ddbeb80bb4b8267ce,neg_cities,586,Munich,transfer,standard,0,test,7dcf86c962ead72f0002beb7a399adc28ec1c4569c24d0bd4735589e7ac71183
9531b850bc676b2d04dd,59b4905b5017f4bdf6ef40aa,neg_cities,587,Munich,transfer,standard,1,test,486ccf439bcaa0df587c4ba06d159edf806fe1d0def018a1afbccdecb9f597de
733f24be43a013845d52,af1c5d5304baeb98fc27bf1f,neg_cities,588,Pekanbaru,transfer,reversed,0,dev,12738bdb8b2857e537fd6ca925612ce1abd6ea03e46710c89c67edbea38108c2
68cd127442987409fb40,9bae3549a55a0f71ab8f7985,neg_cities,589,Pekanbaru,transfer,reversed,1,dev,b8952e9e25c296caddf52717489dd6bba5856c5cafc216e98995ed6ea81ad3e8
b2effc1792996a22f76b,733767f65a54abe45e9d6ab2,neg_cities,590,Malang,transfer,standard,0,train,fea3db442baff0d3a51906f488ef66a50d6a969252c95354c217d80854722476
c2fd8f30ac92f885c7e3,841d46fbc85a11673db58e2b,neg_cities,591,Malang,transfer,reversed,1,train,e82cf00dde7804262fa864e7e78730c90bfd2ff0a210c116b6dbbfb7dc12c334
1fce06642f5b9df5769b,b1b5b22b79df690c1d7b77af,neg_cities,592,Douala,transfer,reversed,0,test,374b0f35bb4ff54ba2c2d7c4b402b13742bdcfa063dbaa6ded630f6f84f4ff7a
92bdaeac24b7072da5ac,a390792fa91c46013c32d41f,neg_cities,593,Douala,transfer,reversed,1,test,8bb5f227653d26dba731f491f3c485d8ac6bb0e8e5e970d00fc8b9c8e12fa400
ae8fb53382c8b7eb4d9b,e1c9cf017556e6a3fec0f8a4,neg_cities,594,Kashgar,transfer,reversed,0,train,585e405b0906ddf9a60fa5b85b1d086ab48b944af333812bc064137da3ce7475
2148737a4d53d8c82754,22de49cf5cd419fdcc74eb76,neg_cities,595,Kashgar,transfer,standard,1,train,2c218cd027419d5e9e2923e7653a6b68b095fe11eaa631f46d40fb51f86b2083
cfb0f25fc548101aa2f0,d1b98b96c7ff416704ea5f3b,neg_cities,596,Zibo,transfer,reversed,0,dev,e7c3a71ccf9e59c512c7016fede96973c7dac57425bfa792a764e6426ec0140d
6b0cbc506d0208ba5a46,da38b07084276750495f6125,neg_cities,597,Zibo,transfer,reversed,1,dev,bd0ad4e4ef2437d7b397b37d4e292f2ee939efa5ba1594d9ab4f326cc392224d
10b315bdb327eb3d2215,25db452afa390c2d03edc7f0,neg_cities,598,Tianshui,transfer,standard,0,train,bd2be775b98e1ed6033bd0314c96d11bbc2c93e878c0a73ae57df432c5baf4fa
915e53da09b197d126d7,a98693b06af77ea2c3c404d1,neg_cities,599,Tianshui,transfer,standard,1,train,422c9bdab429ea2f19b326db04fb99a7052c1328faebb44ff1c6371c436ea50f
f2a040f93d73346f572f,bc92c026b9050e48f0545e1b,neg_cities,600,Laibin,transfer,standard,0,train,6cbd6cbc94518c4eff2e22e58b2f965948cd8d5469d568c79595e6e001349bfa
e9c63fac4447bfb9dbd2,3f02e2146d1ddb173235704c,neg_cities,601,Laibin,transfer,reversed,1,train,5286820320ac047052bab4e0b895a7df4e230e69016e21f19d82534caa2fe56b
f8f756617dc855bf6544,34a38c91fbe02d1e2dae4356,neg_cities,602,Deyang,transfer,reversed,0,train,9198bc3bbeadcc228d36e9e808283d6ccf5f450feb44465dc7b3d9183b83f5bb
3a4bb5fe2d7f30cbf6c7,180cf587108d383a707f096f,neg_cities,603,Deyang,transfer,reversed,1,train,6f929d9b050662773478f16f7c21ae3fd4cf1422494531f48718dd282356560f
a39e3f0b9fceda05d896,d706a6b670e3658c74bd7c51,neg_cities,604,Teresina,transfer,reversed,0,train,e804cba308981f1e28c5a5aa2597fbb50379abd8d0c38e067b61f3b3e96c7cef
d013712dd16d0a3d3dcb,ed2f2198c60f82e5f5905954,neg_cities,605,Teresina,transfer,reversed,1,train,19678542f6df0c7f75a12b4d4a1c4606f44d76e3118bfd96b19d9775bba2f1a5
1c4253a08b6819d169ac,283e52fbabcb79d952011749,neg_cities,606,Leipzig,transfer,standard,0,dev,6be8ed51a216d1bb749bb03c247d9217d1649445fe9f15dbb92af4a6d2952422
43395eaa9a0fb0d80f39,0b60af0813c0e11ae5ee8b71,neg_cities,607,Leipzig,transfer,standard,1,dev,15387b89c6503579925badd1df9f136843d30a3bd9eb74fec89df0095f1f6839
edd5d4911d434a2dd7ed,eaf1b4e67b77783f6e7a0668,neg_cities,608,Duesseldorf,transfer,standard,0,train,dc8b31e0974bb603e76fd5a9b3b9911c65c58ccf1f7e34c63db761893adcc5f9
81544677245819f03835,eec80b5c49b4dc02bed050f2,neg_cities,609,Duesseldorf,transfer,reversed,1,train,9abd20f4b40bfaea45c41b9034927e288dd73036b8d70a9b0d921c1bec539f0d
9b4e729ea2df2725a9ca,0633252b20250042c17c60ac,neg_cities,610,Zagreb,transfer,reversed,0,test,8f149093eb4b48343a350bf6668f41f2a13c9dd32fcce9caee4346f3fac5d5d7
b8ea385bf9d55c044b24,48c5203e9cdfe95e6aa987fa,neg_cities,611,Zagreb,transfer,reversed,1,test,36c529281236cdbc3e89ccac5f337d9d014b0045a58bb444d89c24d985043e71
a21304c8d47bff26985a,e3b5760787ccdaf2e964427a,neg_cities,612,Hannover,transfer,reversed,0,train,f5dd55b03c393cf8d26e276ff5b3b8d38aa7ef47263cc425653ccd1e3e04021d
fdd3dfe89bd393168a98,77cab21d80fad5207f0b4096,neg_cities,613,Hannover,transfer,reversed,1,train,1dbd54bb2bdf9190d527d974ef034265ae214ff3c9e6d836776c04a80d8ecd9f
6177ee0a49cad49197a9,61ed20474248142d8e3f46ff,neg_cities,614,Penza,transfer,reversed,0,test,d8e2427e3c54c7be34183a3fa36e127dd66959e8d435f6c23fe28e967561f735
5809f503fca5a4f0394e,d25a0eff18b75a173246a724,neg_cities,615,Penza,transfer,reversed,1,test,38c4486a9b30efb9f12dfb2689a7d6ed67c1352b2766f642d47fb55e5277f368
483a09371f3545a4a0d5,a27f5bf5d3d2f18620d4d6bb,neg_cities,616,Matola,transfer,reversed,0,train,f506966c42796ac272fc3c3d8ba051b81512490498dd3dfce11619cfaf54fe32
a771efd6baa45510ff7f,9ac47fba9efbe1f3493be3aa,neg_cities,617,Matola,transfer,reversed,1,train,029070401f8bf959572afcab9bcccc996c78253f22c162787c3bee25e8f32079
e600307cda9042460cad,d9347399cd2a1b72940e2aee,neg_cities,618,Enugu,transfer,reversed,0,train,3ef7a8bdf74bd35e41a33860507c3941421e8f6d2d26c5436317ebda97f20bcf
c34be1412d9e8215e2db,607eb03f79519aa1c5ee84fe,neg_cities,619,Enugu,transfer,reversed,1,train,8496309f0aa84513e4f8c5fa6c41c7a2fb33f8e24648e27d9126437aba32343c
561a0c97761c7bbcaf5b,8edb87445f846a166cdb219b,neg_cities,620,Shizuoka,transfer,standard,0,dev,c7db5aa4b26dc947642ce0f0daf4e48df715a342ca3eb7a0146c366df35646d4
8b2926d3d0ba22b62b31,fd95a84fac0815749dd0735b,neg_cities,621,Shizuoka,transfer,standard,1,dev,46cacf06fed575a6cd2370e030c7b47c1c93e8c71d37f0c037ca50029e6d7666
48e3fc045237657d389c,f5028a75549e7232afd667f2,neg_cities,622,Himeji,transfer,reversed,0,train,5f3d6d60ea174f0ab0b63f2876472a93a6b25dbea54bbaef9de71935c72f5690
52c1de33cd937cd58152,79d2ad1fd134addf953ff2d1,neg_cities,623,Himeji,transfer,standard,1,train,e33eeefdae2608947f76c921e390a744607cbb9e2a8c6dc238a271ae6bffe197
f17d88598ca7216d40ef,68b043daf5b25321300d22eb,neg_cities,624,Hamhung,transfer,standard,0,train,2734c7488262017e2b1872fba231872e7291ab07b439421920816549fb242d2c
